PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Age_group,Expenditure,No_spending,Group,Group_size,Solo,Cabin_deck,Cabin_number,Cabin_side,Cabin_region1,Cabin_region2,Cabin_region3,Cabin_region4,Cabin_region5,Cabin_region6,Cabin_region7,Family_size
3683_01,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3683,2,0,C,122.0,P,1,0,0,0,0,0,0,4
3683_02,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,3683,2,0,C,122.0,P,1,0,0,0,0,0,0,4
3684_01,Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3684,2,0,G,602.0,S,0,0,1,0,0,0,0,9
3684_02,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3684,2,0,G,602.0,S,0,0,1,0,0,0,0,9
3685_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,522.0,130.0,59.0,0.0,Age_18-25,711.0,0,3685,1,1,F,695.0,S,0,0,1,0,0,0,0,10
3687_01,Europa,False,55 Cancri e,32.0,False,0.0,9596.0,36.0,364.0,2.0,Age_31-50,9998.0,0,3687,1,1,E,248.0,S,1,0,0,0,0,0,0,5
3689_01,Mars,False,TRAPPIST-1e,30.0,False,1110.0,766.0,0.0,0.0,0.0,Age_26-30,1876.0,0,3689,1,1,F,698.0,S,0,0,1,0,0,0,0,3
3694_01,Earth,True,55 Cancri e,56.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3694,1,1,G,599.0,P,0,1,0,0,0,0,0,11
3695_01,Mars,False,55 Cancri e,18.0,False,1757.0,0.0,313.3280839895013,0.0,0.0,Age_18-25,2070.3280839895015,0,3695,1,1,F,764.0,P,0,0,1,0,0,0,0,3
3696_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,3696,1,1,F,765.0,P,0,0,1,0,0,0,0,7
3697_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,1.0,18.0,770.0,0.0,Age_31-50,789.0,0,3697,1,1,E,219.0,P,1,0,0,0,0,0,0,9
3698_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,63.0,0.0,677.0,Age_18-25,740.0,0,3698,1,1,F,766.0,P,0,0,1,0,0,0,0,9
3701_01,Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,3701,3,0,D,125.0,P,1,0,0,0,0,0,0,5
3701_02,Europa,False,55 Cancri e,35.0,False,2439.0,5172.0,0.0,43.0,17.0,Age_31-50,7671.0,0,3701,3,0,D,125.0,P,1,0,0,0,0,0,0,5
3701_03,Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3701,3,0,D,125.0,P,1,0,0,0,0,0,0,5
3709_01,Earth,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3709,1,1,G,605.0,S,0,0,1,0,0,0,0,13
3712_01,Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3712,5,0,G,598.0,S,0,1,0,0,0,0,0,14
3712_02,Earth,True,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3712,5,0,G,606.0,S,0,0,1,0,0,0,0,14
3712_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3712,5,0,G,606.0,S,0,0,1,0,0,0,0,14
3712_04,Earth,False,TRAPPIST-1e,14.0,False,0.0,853.0,0.0,11.0,0.0,Age_13-17,864.0,0,3712,5,0,F,701.0,S,0,0,1,0,0,0,0,14
3712_05,Earth,True,PSO J318.5-22,9.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3712,5,0,G,606.0,S,0,0,1,0,0,0,0,14
3717_01,Earth,False,TRAPPIST-1e,37.0,False,186.0,0.0,16.0,584.0,0.0,Age_31-50,786.0,0,3717,2,0,G,607.0,S,0,0,1,0,0,0,0,4
3717_02,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,3717,2,0,G,607.0,S,0,0,1,0,0,0,0,4
3718_01,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3718,1,1,F,703.0,S,0,0,1,0,0,0,0,3
3720_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3720,3,0,F,705.0,S,0,0,1,0,0,0,0,11
3720_02,Mars,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3720,3,0,F,705.0,S,0,0,1,0,0,0,0,11
3720_03,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3720,3,0,F,705.0,S,0,0,1,0,0,0,0,11
3721_01,Mars,False,TRAPPIST-1e,25.0,True,2751.0,0.0,354.0,0.0,68.0,Age_18-25,3173.0,0,3721,1,1,D,117.0,S,1,0,0,0,0,0,0,6
3722_01,Earth,False,TRAPPIST-1e,34.0,False,281.0,0.0,352.0,8.0,243.0,Age_31-50,884.0,0,3722,1,1,G,608.0,S,0,0,1,0,0,0,0,17
3723_01,Earth,False,TRAPPIST-1e,19.0,False,7.0,568.0,17.0,54.0,1.0,Age_18-25,647.0,0,3723,1,1,F,771.0,P,0,0,1,0,0,0,0,14
3725_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3725,1,1,G,610.0,S,0,0,1,0,0,0,0,9
3727_01,Earth,False,PSO J318.5-22,23.0,False,0.0,0.0,0.0,37.0,463.0,Age_18-25,500.0,0,3727,1,1,G,611.0,S,0,0,1,0,0,0,0,14
3730_01,Mars,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3730,1,1,F,740.0,S,0,0,1,0,0,0,0,7
3731_01,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,3731,1,1,G,613.0,S,0,0,1,0,0,0,0,5
3738_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,1476.0,2.0,0.0,2.0,Age_18-25,1480.0,0,3738,1,1,F,773.0,P,0,0,1,0,0,0,0,3
3740_01,Earth,False,TRAPPIST-1e,34.0,False,529.0,22.0,1.0,0.0,251.0,Age_31-50,803.0,0,3740,1,1,F,706.0,S,0,0,1,0,0,0,0,6
3746_01,Earth,False,TRAPPIST-1e,18.0,False,388.0,0.0,631.0,1.0,4.0,Age_18-25,1024.0,0,3746,4,0,G,609.0,P,0,0,1,0,0,0,0,19
3746_02,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3746,4,0,G,609.0,P,0,0,1,0,0,0,0,19
3746_03,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3746,4,0,G,609.0,P,0,0,1,0,0,0,0,19
3746_04,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3746,4,0,G,609.0,P,0,0,1,0,0,0,0,19
3762_01,Mars,False,TRAPPIST-1e,62.0,False,355.0,0.0,869.0,0.0,74.0,Age_51+,1298.0,0,3762,1,1,E,250.0,S,1,0,0,0,0,0,0,5
3763_01,Earth,False,55 Cancri e,15.0,False,0.0,0.0,0.0,718.0,0.0,Age_13-17,718.0,0,3763,1,1,F,708.0,S,0,0,1,0,0,0,0,8
3764_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,3764,2,0,G,614.0,P,0,0,1,0,0,0,0,6
3764_02,Earth,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3764,2,0,G,614.0,P,0,0,1,0,0,0,0,6
3766_01,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3766,2,0,D,126.0,P,1,0,0,0,0,0,0,7
3766_02,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,3766,2,0,D,126.0,P,1,0,0,0,0,0,0,7
3780_01,Mars,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3780,1,1,F,715.0,S,0,0,1,0,0,0,0,9
3782_01,Mars,False,TRAPPIST-1e,24.0,False,801.0,57.49299719887955,1275.0,0.0,0.0,Age_18-25,2133.4929971988795,0,3782,2,0,E,223.0,P,1,0,0,0,0,0,0,5
3782_02,Mars,False,TRAPPIST-1e,65.0,False,5900.0,0.0,17.0,0.0,0.0,Age_51+,5917.0,0,3782,2,0,F,779.0,P,0,0,1,0,0,0,0,5
3791_01,Europa,False,TRAPPIST-1e,44.0,False,0.0,1440.0,64.0,6289.0,0.0,Age_31-50,7793.0,0,3791,1,1,C,135.0,S,1,0,0,0,0,0,0,2
3792_01,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3792,1,1,G,621.0,S,0,0,1,0,0,0,0,9
3794_01,Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,3794,1,1,G,621.0,P,0,0,1,0,0,0,0,8
3799_01,Earth,False,TRAPPIST-1e,18.0,False,149.78760593220338,17.0,663.0,0.0,108.0,Age_18-25,937.7876059322034,0,3799,1,1,E,224.0,P,1,0,0,0,0,0,0,2
3800_01,Europa,False,55 Cancri e,41.0,False,0.0,3306.0,0.0,143.0,2334.0,Age_31-50,5783.0,0,3800,1,1,C,124.0,P,1,0,0,0,0,0,0,5
3802_01,Earth,False,TRAPPIST-1e,21.0,False,136.0,0.0,3.0,0.0,1206.0,Age_18-25,1345.0,0,3802,1,1,F,781.0,P,0,0,1,0,0,0,0,10
3806_01,Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,3806,1,1,G,623.0,P,0,0,1,0,0,0,0,14
3808_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,1059.0,14.0,79.0,0.0,Age_18-25,1152.0,0,3808,1,1,F,785.0,P,0,0,1,0,0,0,0,6
3809_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,18.0,0.0,851.0,60.0,Age_26-30,929.0,0,3809,2,0,G,624.0,P,0,0,1,0,0,0,0,12
3809_02,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3809,2,0,G,624.0,P,0,0,1,0,0,0,0,12
3813_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3813,1,1,G,625.0,P,0,0,1,0,0,0,0,3
3819_01,Earth,False,55 Cancri e,25.0,False,7.0,0.0,87.0,0.0,678.0,Age_18-25,772.0,0,3819,1,1,F,789.0,P,0,0,1,0,0,0,0,6
3825_01,Earth,False,TRAPPIST-1e,45.0,False,438.0,294.0,42.0,0.0,133.0,Age_31-50,907.0,0,3825,1,1,G,626.0,P,0,0,1,0,0,0,0,17
3827_01,Earth,False,55 Cancri e,32.0,False,0.0,532.0,103.0,762.0,3.0,Age_31-50,1400.0,0,3827,1,1,F,720.0,S,0,0,1,0,0,0,0,6
3828_01,Europa,False,TRAPPIST-1e,33.0,False,4.0,6733.0,0.0,14.0,19.0,Age_31-50,6770.0,0,3828,3,0,B,123.0,P,1,0,0,0,0,0,0,4
3828_02,Europa,False,TRAPPIST-1e,34.0,False,4069.0,74.0,0.0,750.0,25.0,Age_31-50,4918.0,0,3828,3,0,B,123.0,P,1,0,0,0,0,0,0,4
3828_03,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3828,3,0,B,123.0,P,1,0,0,0,0,0,0,4
3829_01,Earth,False,55 Cancri e,29.0,False,1.0,351.0,0.0,283.0,0.0,Age_26-30,635.0,0,3829,2,0,E,254.0,S,1,0,0,0,0,0,0,5
3829_02,Earth,False,TRAPPIST-1e,24.0,False,0.0,734.0,0.0,2.0,2.0,Age_18-25,738.0,0,3829,2,0,F,721.0,S,0,0,1,0,0,0,0,5
3833_01,Mars,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3833,1,1,F,722.0,S,0,0,1,0,0,0,0,10
3834_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3834,1,1,G,628.0,S,0,0,1,0,0,0,0,12
3837_01,Earth,False,TRAPPIST-1e,16.0,False,28.0,240.0,0.0,0.0,1170.0,Age_13-17,1438.0,0,3837,1,1,G,628.0,P,0,0,1,0,0,0,0,13
3840_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,118.41020793950851,0.0,2604.0,Age_13-17,2722.4102079395084,0,3840,1,1,F,792.0,P,0,0,1,0,0,0,0,14
3843_01,Earth,False,TRAPPIST-1e,18.0,False,1.0,648.0,0.0,0.0,0.0,Age_18-25,649.0,0,3843,1,1,F,724.0,S,0,0,1,0,0,0,0,13
3844_01,Europa,False,55 Cancri e,25.0,False,0.0,215.0,1583.0,541.0,104.0,Age_18-25,2443.0,0,3844,2,0,C,125.0,P,1,0,0,0,0,0,0,2
3844_02,Europa,False,55 Cancri e,46.0,False,191.6449704142012,6669.0,233.0,90.0,92.0,Age_31-50,7275.644970414201,0,3844,2,0,C,125.0,P,1,0,0,0,0,0,0,2
3845_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,612.0,7.0,0.0,8.0,Age_31-50,627.0,0,3845,1,1,G,629.0,P,0,0,1,0,0,0,0,3
3855_01,Mars,True,PSO J318.5-22,62.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3855,1,1,E,229.0,P,1,0,0,0,0,0,0,7
3858_01,Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3858,4,0,E,231.0,P,1,0,0,0,0,0,0,6
3858_02,Europa,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,3858,4,0,E,231.0,P,1,0,0,0,0,0,0,6
3858_03,Europa,False,TRAPPIST-1e,27.0,False,0.0,1536.0,0.0,45.0,3104.0,Age_26-30,4685.0,0,3858,4,0,E,231.0,P,1,0,0,0,0,0,0,6
3858_04,Europa,False,TRAPPIST-1e,52.0,False,0.0,2583.0,0.0,537.0,2722.0,Age_51+,5842.0,0,3858,4,0,E,231.0,P,1,0,0,0,0,0,0,6
3859_01,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3859,1,1,F,727.0,S,0,0,1,0,0,0,0,7
3860_01,Mars,False,55 Cancri e,13.0,False,4.0,25.73015873015873,3129.0,0.0,0.0,Age_13-17,3158.7301587301586,0,3860,1,1,D,130.0,P,1,0,0,0,0,0,0,10
3861_01,Mars,False,TRAPPIST-1e,35.0,False,443.0,0.0,345.0,601.0,0.0,Age_31-50,1389.0,0,3861,1,1,F,728.0,S,0,0,1,0,0,0,0,3
3863_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,122.0,320.0,56.0,217.0,Age_18-25,715.0,0,3863,1,1,F,730.0,S,0,0,1,0,0,0,0,10
3865_01,Earth,True,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3865,1,1,G,629.0,S,0,0,1,0,0,0,0,5
3869_01,Mars,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3869,1,1,E,257.0,S,1,0,0,0,0,0,0,5
3876_01,Europa,True,TRAPPIST-1e,66.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3876,3,0,C,138.0,S,1,0,0,0,0,0,0,11
3876_02,Europa,False,TRAPPIST-1e,31.0,False,0.0,1249.0,0.0,1032.1279620853081,959.0,Age_31-50,3240.1279620853084,0,3876,3,0,C,138.0,S,1,0,0,0,0,0,0,11
3876_03,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3876,3,0,C,138.0,S,1,0,0,0,0,0,0,11
3877_01,Earth,False,TRAPPIST-1e,72.0,False,3.0,140.0,0.0,1.0,1004.0,Age_51+,1148.0,0,3877,1,1,F,732.0,S,0,0,1,0,0,0,0,10
3878_01,Mars,False,55 Cancri e,30.0,False,1479.0,0.0,772.0,541.0,60.48301886792453,Age_26-30,2852.4830188679243,0,3878,1,1,D,126.0,S,1,0,0,0,0,0,0,8
3880_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,223.0,569.0,0.0,0.0,Age_26-30,792.0,0,3880,1,1,E,259.0,S,1,0,0,0,0,0,0,6
3881_01,Earth,False,55 Cancri e,21.0,False,620.0,190.0,0.0,0.0,0.0,Age_18-25,810.0,0,3881,1,1,G,632.0,S,0,0,1,0,0,0,0,3
3882_01,Mars,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3882,1,1,D,131.0,P,1,0,0,0,0,0,0,5
3884_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,182.0,0.0,991.0,1297.0,Age_26-30,2470.0,0,3884,1,1,A,33.0,P,1,0,0,0,0,0,0,1
3885_01,Earth,False,TRAPPIST-1e,41.0,False,0.0,125.0,0.0,0.0,1397.0,Age_31-50,1522.0,0,3885,1,1,F,733.0,S,0,0,1,0,0,0,0,9
3887_01,Europa,False,55 Cancri e,44.0,False,0.0,7271.0,0.0,14.0,0.0,Age_31-50,7285.0,0,3887,1,1,C,128.0,P,1,0,0,0,0,0,0,2
3889_01,Europa,False,TRAPPIST-1e,45.0,False,0.0,2400.0,1.0,1675.0,3.0,Age_31-50,4079.0,0,3889,2,0,C,139.0,S,1,0,0,0,0,0,0,5
3889_02,Europa,False,55 Cancri e,61.0,False,0.0,2234.0,0.0,16.0,2019.0,Age_51+,4269.0,0,3889,2,0,C,139.0,S,1,0,0,0,0,0,0,5
3891_01,Earth,False,TRAPPIST-1e,21.0,False,24.0,778.0,0.0,6.0,0.0,Age_18-25,808.0,0,3891,1,1,G,635.0,S,0,0,1,0,0,0,0,8
3892_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3892,2,0,G,634.0,P,0,0,1,0,0,0,0,3
3892_02,Earth,False,TRAPPIST-1e,38.0,False,1542.0,0.0,9.0,0.0,1.0,Age_31-50,1552.0,0,3892,2,0,F,802.0,P,0,0,1,0,0,0,0,3
3893_01,Mars,False,TRAPPIST-1e,68.0,False,2466.0,0.0,205.0,0.0,0.0,Age_51+,2671.0,0,3893,3,0,F,734.0,S,0,0,1,0,0,0,0,10
3893_02,Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3893,3,0,F,734.0,S,0,0,1,0,0,0,0,10
3893_03,Mars,False,TRAPPIST-1e,21.0,False,1380.0,0.0,27.0,0.0,15.0,Age_18-25,1422.0,0,3893,3,0,F,734.0,S,0,0,1,0,0,0,0,10
3900_01,Earth,False,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,6.0,788.0,Age_51+,794.0,0,3900,1,1,E,235.0,P,1,0,0,0,0,0,0,5
3901_01,Earth,False,TRAPPIST-1e,60.0,False,321.0,12.0,2081.0,0.0,0.0,Age_51+,2414.0,0,3901,1,1,F,803.0,P,0,0,1,0,0,0,0,8
3902_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3902,1,1,D,127.0,S,1,0,0,0,0,0,0,4
3905_01,Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,3905,1,1,G,638.0,S,0,0,1,0,0,0,0,7
3906_01,Earth,False,TRAPPIST-1e,16.0,False,26.0,226.0,0.0,4146.0,8.0,Age_13-17,4406.0,0,3906,2,0,G,637.0,P,0,0,1,0,0,0,0,12
3906_02,Earth,False,TRAPPIST-1e,29.0,False,247.0,0.0,10.0,37.0,409.0,Age_26-30,703.0,0,3906,2,0,F,805.0,P,0,0,1,0,0,0,0,12
3908_01,Earth,False,TRAPPIST-1e,29.0,False,134.0,817.0,504.0,122.0,0.0,Age_26-30,1577.0,0,3908,2,0,E,236.0,P,1,0,0,0,0,0,0,8
3908_02,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3908,2,0,G,638.0,P,0,0,1,0,0,0,0,8
3910_01,Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,3910,1,1,G,639.0,P,0,0,1,0,0,0,0,4
3914_01,Earth,False,TRAPPIST-1e,27.0,False,578.0,164.9541446208113,151.93121693121694,286.0,0.0,Age_26-30,1180.8853615520284,0,3914,1,1,E,261.0,S,1,0,0,0,0,0,0,6
3918_01,Earth,False,TRAPPIST-1e,24.0,False,149.78760593220338,0.0,0.0,11.0,897.0,Age_18-25,1057.7876059322034,0,3918,1,1,G,640.0,P,0,0,1,0,0,0,0,7
3920_01,Earth,False,55 Cancri e,14.0,False,0.0,105.0,13.0,14.0,534.0,Age_13-17,666.0,0,3920,1,1,F,807.0,P,0,0,1,0,0,0,0,12
3925_01,Mars,False,TRAPPIST-1e,17.0,False,5862.0,0.0,15.0,39.0,0.0,Age_13-17,5916.0,0,3925,2,0,F,809.0,P,0,0,1,0,0,0,0,8
3925_02,Mars,False,TRAPPIST-1e,37.0,False,1039.0,0.0,887.0,210.0,86.0,Age_31-50,2222.0,0,3925,2,0,F,809.0,P,0,0,1,0,0,0,0,8
3929_01,Earth,False,55 Cancri e,23.0,False,0.0,0.0,693.0,0.0,0.0,Age_18-25,693.0,0,3929,1,1,F,739.0,S,0,0,1,0,0,0,0,6
3934_01,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,3934,2,0,F,741.0,S,0,0,1,0,0,0,0,5
3934_02,Mars,False,TRAPPIST-1e,33.0,False,16.0,796.0,130.0,356.0,0.0,Age_31-50,1298.0,0,3934,2,0,E,266.0,S,1,0,0,0,0,0,0,5
3943_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,4.0,879.0,0.0,0.0,Age_26-30,883.0,0,3943,3,0,G,646.0,S,0,0,1,0,0,0,0,10
3943_02,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3943,3,0,G,646.0,S,0,0,1,0,0,0,0,10
3943_03,Earth,False,TRAPPIST-1e,25.0,False,715.0,145.03195488721803,0.0,81.0,7.0,Age_18-25,948.031954887218,0,3943,3,0,F,744.0,S,0,0,1,0,0,0,0,10
3947_01,Earth,False,TRAPPIST-1e,25.0,False,614.0,230.0,0.0,35.0,0.0,Age_18-25,879.0,0,3947,1,1,F,813.0,P,0,0,1,0,0,0,0,11
3951_01,Earth,False,TRAPPIST-1e,19.0,False,3.0,52.0,0.0,12.0,649.0,Age_18-25,716.0,0,3951,1,1,F,815.0,P,0,0,1,0,0,0,0,9
3953_01,Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3953,1,1,G,645.0,P,0,0,1,0,0,0,0,9
3956_01,Earth,False,TRAPPIST-1e,23.0,False,174.0,467.0,3.0,0.0,0.0,Age_18-25,644.0,0,3956,1,1,F,816.0,P,0,0,1,0,0,0,0,4
3957_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,3957,1,1,G,638.0,S,0,0,1,0,0,0,0,9
3965_01,Earth,False,TRAPPIST-1e,20.0,False,610.0,158.4003181336161,249.0,0.0,0.0,Age_18-25,1017.4003181336161,0,3965,1,1,G,651.0,S,0,0,1,0,0,0,0,3
3969_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,745.0,0.0,Age_26-30,745.0,0,3969,1,1,F,750.0,S,0,0,1,0,0,0,0,14
3972_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,3972,1,1,D,133.0,P,1,0,0,0,0,0,0,8
3975_01,Earth,False,PSO J318.5-22,51.0,False,292.0,215.0,46.0,26.0,92.0,Age_51+,671.0,0,3975,1,1,F,753.0,S,0,0,1,0,0,0,0,15
3978_01,Mars,False,TRAPPIST-1e,30.0,False,15.0,0.0,654.0,65.0,1.0,Age_26-30,735.0,0,3978,1,1,F,754.0,S,0,0,1,0,0,0,0,7
3979_01,Earth,False,TRAPPIST-1e,17.0,False,59.0,154.0,0.0,177.0,6495.0,Age_13-17,6885.0,0,3979,1,1,G,652.0,P,0,0,1,0,0,0,0,5
3982_01,Earth,False,TRAPPIST-1e,22.0,False,23.0,22.0,3.0,0.0,1078.0,Age_18-25,1126.0,0,3982,1,1,F,821.0,P,0,0,1,0,0,0,0,11
3983_01,Earth,False,TRAPPIST-1e,31.0,False,574.0,288.0,4.0,0.0,42.0,Age_31-50,908.0,0,3983,1,1,G,653.0,S,0,0,1,0,0,0,0,9
3989_01,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3989,4,0,G,655.0,S,0,0,1,0,0,0,0,14
3989_02,Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3989,4,0,G,655.0,S,0,0,1,0,0,0,0,14
3989_03,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3989,4,0,G,655.0,S,0,0,1,0,0,0,0,14
3989_04,Earth,False,PSO J318.5-22,28.0,False,0.0,632.0,48.0,0.0,2.0,Age_26-30,682.0,0,3989,4,0,E,267.0,S,1,0,0,0,0,0,0,14
3990_01,Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3990,1,1,G,656.0,S,0,0,1,0,0,0,0,5
3993_01,Earth,False,TRAPPIST-1e,15.0,False,854.0,22.0,0.0,0.0,654.0,Age_13-17,1530.0,0,3993,1,1,F,824.0,P,0,0,1,0,0,0,0,10
4004_01,Earth,False,TRAPPIST-1e,18.0,False,48.0,0.0,30.0,519.0,92.0,Age_18-25,689.0,0,4004,1,1,F,828.0,P,0,0,1,0,0,0,0,6
4007_01,Europa,False,55 Cancri e,52.0,False,0.0,10.0,0.0,178.0,2195.0,Age_51+,2383.0,0,4007,1,1,A,34.0,P,1,0,0,0,0,0,0,5
4011_01,Europa,False,55 Cancri e,49.0,False,0.0,3227.0,0.0,503.0,123.0,Age_31-50,3853.0,0,4011,1,1,A,45.0,S,1,0,0,0,0,0,0,4
4012_01,Europa,False,55 Cancri e,42.0,False,0.0,7000.0,8251.0,1523.0,0.0,Age_31-50,16774.0,0,4012,2,0,B,153.0,S,1,0,0,0,0,0,0,5
